"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2022","26,800.00","27,100.00","27,100.00","26,450.00","4.36M","-0.74%"
"03/01/2022","27,000.00","26,200.00","27,250.00","26,200.00","4.21M","2.86%"
"02/28/2022","26,250.00","26,950.00","26,950.00","26,150.00","4.77M","-2.42%"
"02/25/2022","26,900.00","27,150.00","27,400.00","26,800.00","5.07M","0.37%"
"02/24/2022","26,800.00","27,800.00","28,100.00","26,200.00","5.41M","-4.63%"
"02/23/2022","28,100.00","28,300.00","28,700.00","27,750.00","5.24M","-0.18%"
"02/22/2022","28,150.00","28,000.00","28,450.00","27,600.00","5.61M","-1.57%"
"02/21/2022","28,600.00","28,700.00","28,950.00","28,300.00","5.11M","0.00%"
"02/18/2022","28,600.00","28,600.00","28,600.00","28,200.00","4.00M","-0.69%"
"02/17/2022","28,800.00","28,650.00","29,200.00","28,200.00","3.98M","0.70%"
"02/16/2022","28,600.00","28,850.00","29,350.00","28,550.00","5.31M","0.18%"
"02/15/2022","28,550.00","28,000.00","28,700.00","27,600.00","6.35M","1.24%"
"02/14/2022","28,200.00","29,050.00","29,250.00","28,200.00","6.01M","-4.41%"
"02/11/2022","29,500.00","29,950.00","30,950.00","28,750.00","7.90M","0.51%"
"02/10/2022","29,350.00","28,300.00","29,350.00","28,200.00","1.90M","6.96%"
"02/09/2022","27,440.00","26,560.00","27,520.00","26,560.00","8.58M","3.63%"
"02/08/2022","26,480.00","25,840.00","26,640.00","25,520.00","6.00M","2.48%"
"02/07/2022","25,840.00","25,240.00","25,960.00","24,960.00","5.26M","3.53%"
"01/28/2022","24,960.00","24,800.00","25,080.00","24,320.00","6.35M","0.65%"
"01/27/2022","24,800.00","25,320.00","25,400.00","24,560.00","5.26M","-1.90%"
"01/26/2022","25,280.00","24,720.00","25,520.00","24,120.00","6.54M","2.10%"
"01/25/2022","24,760.00","24,560.00","24,840.00","23,840.00","6.37M","0.16%"
"01/24/2022","24,720.00","25,560.00","25,560.00","24,520.00","6.31M","-3.44%"
"01/21/2022","25,600.00","25,480.00","25,880.00","25,200.00","5.69M","1.27%"
"01/20/2022","25,280.00","25,600.00","25,680.00","24,800.00","6.79M","-1.25%"
"01/19/2022","25,600.00","26,040.00","26,320.00","25,200.00","5.46M","-1.54%"
"01/18/2022","26,000.00","26,440.00","26,760.00","25,480.00","6.65M","-1.66%"
"01/17/2022","26,440.00","27,240.00","27,880.00","26,320.00","9.34M","-2.65%"
"01/14/2022","27,160.00","26,760.00","27,400.00","26,040.00","7.36M","0.00%"
"01/13/2022","27,160.00","27,800.00","28,120.00","26,800.00","6.75M","-2.16%"
"01/12/2022","27,760.00","27,640.00","28,200.00","26,320.00","8.73M","0.58%"
"01/11/2022","27,600.00","28,800.00","29,040.00","27,360.00","8.07M","-4.03%"
"01/10/2022","28,760.00","29,640.00","29,680.00","28,760.00","9.86M","-2.84%"
