"Date","Price","Open","High","Low","Vol.","Change %"
"10/22/2021","15,794.4","14,953.3","15,794.4","14,906.5","18.70M","6.96%"
"10/21/2021","14,766.3","15,000.0","15,046.7","14,719.6","3.94M","-0.63%"
"10/20/2021","14,859.8","14,859.8","15,140.2","14,672.9","4.32M","0.63%"
"10/19/2021","14,766.3","14,626.2","14,906.5","14,579.4","4.84M","1.28%"
"10/18/2021","14,579.4","15,046.7","15,186.9","14,579.4","11.86M","-3.11%"
"10/15/2021","15,046.7","15,514.0","15,560.7","14,953.3","9.56M","-2.72%"
"10/14/2021","15,467.3","15,514.0","15,654.2","15,373.8","6.19M","0.61%"
"10/13/2021","15,373.8","15,420.6","15,654.2","15,327.1","6.60M","0.61%"
"10/12/2021","15,280.4","15,327.1","15,607.5","15,233.6","6.38M","0.00%"
"10/11/2021","15,280.4","15,373.8","15,514.0","15,000.0","9.94M","0.00%"
"10/08/2021","15,280.4","15,514.0","15,794.4","15,280.4","6.98M","-0.91%"
"10/07/2021","15,420.6","15,700.9","15,794.4","15,373.8","7.67M","-0.90%"
"10/06/2021","15,560.7","15,046.7","15,700.9","14,953.3","12.03M","4.06%"
"10/05/2021","14,953.3","15,046.7","15,233.6","14,953.3","4.64M","-0.62%"
"10/04/2021","15,046.7","14,766.3","15,327.1","14,579.4","9.12M","1.90%"
"10/01/2021","14,766.3","14,532.7","15,093.5","14,532.7","7.97M","0.64%"
"09/30/2021","14,672.9","14,859.8","14,906.5","14,626.2","4.92M","-1.26%"
"09/29/2021","14,859.8","14,345.8","14,906.5","14,065.4","11.01M","6.34%"
"09/28/2021","13,974.2","13,974.2","14,241.2","13,885.2","7.11M","0.00%"
"09/27/2021","13,974.2","14,063.2","14,597.2","13,929.7","10.37M","-0.63%"
"09/24/2021","14,063.2","13,885.2","14,597.2","13,751.7","11.19M","1.61%"
"09/23/2021","13,840.7","14,419.2","14,419.2","13,840.7","7.46M","-2.81%"
"09/22/2021","14,241.2","13,351.1","14,241.2","13,351.1","12.49M","6.67%"
"09/21/2021","13,351.1","13,351.1","13,529.1","13,217.6","4.90M","-1.64%"
"09/20/2021","13,573.6","13,796.2","13,929.7","13,529.1","6.63M","0.00%"
"09/17/2021","13,573.6","13,618.2","13,885.2","13,484.6","5.24M","0.66%"
"09/16/2021","13,484.6","13,707.2","13,840.7","13,484.6","3.57M","-0.66%"
"09/15/2021","13,573.6","13,084.1","13,618.2","12,950.6","4.55M","3.74%"
"09/14/2021","13,084.1","13,173.1","13,440.1","13,084.1","4.80M","-1.67%"
"09/13/2021","13,306.6","13,707.2","13,840.7","13,306.6","6.48M","-3.24%"
"09/10/2021","13,751.7","13,929.7","14,419.2","13,751.7","6.65M","-1.28%"
"09/09/2021","13,929.7","13,662.7","14,018.7","13,618.2","4.34M","1.95%"
"09/08/2021","13,662.7","13,840.7","13,929.7","13,529.1","5.83M","-1.29%"
"09/07/2021","13,840.7","14,597.2","14,686.2","13,662.7","10.54M","-4.31%"
"09/06/2021","14,463.7","13,707.2","14,463.7","13,707.2","14.69M","6.91%"
"09/01/2021","13,529.1","13,128.6","13,529.1","13,084.1","5.78M","3.05%"
"08/31/2021","13,128.6","13,484.6","13,484.6","13,084.1","5.91M","-1.99%"
"08/30/2021","13,395.6","13,173.1","13,529.1","13,084.1","6.68M","3.79%"
"08/27/2021","12,906.1","12,416.6","12,906.1","12,372.0","4.29M","3.57%"
"08/26/2021","12,461.1","12,639.1","12,906.1","12,416.6","3.53M","-0.36%"
"08/25/2021","12,505.6","12,372.0","12,550.1","12,238.5","3.10M","2.18%"
"08/24/2021","12,238.5","12,283.0","12,550.1","12,194.0","5.43M","-0.36%"
"08/23/2021","12,283.0","12,995.1","13,173.1","12,283.0","7.61M","-6.12%"
"08/20/2021","13,084.1","13,707.2","14,018.7","12,906.1","10.36M","-5.47%"
"08/19/2021","13,840.7","13,573.6","13,974.2","13,440.1","5.72M","2.64%"
"08/18/2021","13,484.6","13,440.1","13,796.2","13,395.6","5.87M","-0.33%"
"08/17/2021","13,529.1","14,018.7","14,018.7","13,440.1","8.48M","-3.49%"
"08/16/2021","14,018.7","14,241.2","14,330.2","13,974.2","8.69M","0.96%"
"08/13/2021","13,885.2","13,707.2","14,018.7","13,395.6","12.42M","3.65%"
"08/12/2021","13,395.6","12,461.1","13,395.6","12,416.6","13.16M","6.74%"
"08/11/2021","12,550.1","12,728.1","12,906.1","12,550.1","4.95M","-1.40%"
"08/10/2021","12,728.1","12,995.1","12,995.1","12,639.1","5.84M","0.00%"
"08/09/2021","12,728.1","12,639.1","12,906.1","12,505.6","4.27M","0.35%"
"08/06/2021","12,683.6","12,550.1","12,995.1","12,550.1","8.16M","1.06%"
"08/05/2021","12,550.1","12,060.5","12,639.1","11,927.0","6.31M","4.06%"
"08/04/2021","12,060.5","11,838.0","12,105.0","11,749.0","4.13M","2.65%"
"08/03/2021","11,749.0","11,927.0","11,971.5","11,704.5","3.10M","-0.75%"
"08/02/2021","11,838.0","12,016.0","12,105.0","11,838.0","3.29M","-1.48%"
"07/30/2021","12,016.0","12,016.0","12,238.5","11,971.5","4.25M","1.89%"
"07/29/2021","11,793.5","11,615.5","11,927.0","11,615.5","3.67M","2.71%"
"07/28/2021","11,482.0","11,437.5","11,704.5","11,393.0","2.38M","0.00%"
"07/27/2021","11,482.0","11,571.0","11,749.0","11,437.5","3.31M","0.78%"
"07/26/2021","11,393.0","11,214.9","11,482.0","11,170.4","2.13M","0.39%"
"07/23/2021","11,348.5","11,660.0","11,838.0","11,348.5","3.94M","-2.30%"
"07/22/2021","11,615.5","11,214.9","11,749.0","11,214.9","3.59M","3.57%"
"07/21/2021","11,214.9","11,214.9","11,482.0","11,170.4","1.91M","0.40%"
"07/20/2021","11,170.4","11,036.9","11,214.9","10,814.4","2.90M","0.80%"
"07/19/2021","11,081.4","11,393.0","11,482.0","10,903.4","4.27M","-5.32%"
"07/16/2021","11,704.5","11,882.5","11,971.5","11,704.5","2.28M","-1.50%"
"07/15/2021","11,882.5","11,393.0","12,060.5","11,348.5","3.71M","4.71%"
"07/14/2021","11,348.5","11,304.0","11,704.5","11,214.9","3.80M","0.79%"
"07/13/2021","11,259.5","11,259.5","11,393.0","10,947.9","3.87M","0.80%"
"07/12/2021","11,170.4","11,749.0","11,793.5","11,170.4","6.80M","-6.69%"
"07/09/2021","11,971.5","12,461.1","12,639.1","11,971.5","3.94M","-3.93%"
"07/08/2021","12,461.1","12,639.1","12,817.1","12,461.1","2.28M","0.00%"
"07/07/2021","12,461.1","12,817.1","12,817.1","12,283.0","5.02M","-2.10%"
"07/06/2021","12,728.1","13,351.1","13,351.1","12,728.1","3.94M","-3.05%"
"07/05/2021","13,128.6","13,529.1","13,529.1","13,084.1","5.17M","-2.32%"
"07/02/2021","13,440.1","13,573.6","13,662.7","13,440.1","4.76M","-0.98%"
"07/01/2021","13,573.6","13,751.7","13,885.2","13,529.1","5.03M","-1.30%"
